id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,year_found
20843851,Westlake Park Downtown Luxury Loft,15082394,Manorshare,Central Business District,47.61176,-122.33723,Entire home/apt,200,2,90,7/26/2019,3.87,14,7,2019
20845055,Gorgeous Home (6 guests ) in NE Seattle,146620300,Brandon,Matthews Beach,47.70348,-122.27723,Entire home/apt,110,1,1,9/24/2017,0.04,2,0,2019
20846212,Modern and spacious condo in Capitol Hill,61322151,Tanya,Montlake,47.64041,-122.31958,Entire home/apt,150,2,5,11/5/2017,0.21,2,0,2019
20846640,Light + Bright Executive Retreat on the Bay,78869431,James,Sunset Hill,47.67168,-122.40451,Entire home/apt,500,2,1,11/24/2018,0.11,1,352,2019
20851050,Phinney Ridge Overlook,2108395,Tracy,Phinney Ridge,47.66459,-122.35788,Entire home/apt,89,2,40,8/2/2019,1.71,1,143,2019
20860740,BRAND NEW MAGNOLIA MODERN & HIP LOWER LEVEL STUDIO,149731363,Kellie & Michael,Lawton Park,47.65461,-122.39087,Entire home/apt,85,1,70,7/6/2019,3.11,1,286,2019
20863673,5 Mins to Seattle Center! Cozy Studio w/ Kitchen,36991650,Hunter,Lower Queen Anne,47.61953,-122.35566,Entire home/apt,135,1,122,8/11/2019,5.17,7,0,2019
20871985,1 Pike Place Market Furnished Corporate Studio XX,50550045,Day 1,Pike-Market,47.61024,-122.3409,Entire home/apt,200,5,7,6/12/2018,0.32,181,175,2019
20872661,Albert M. Saade,149857214,Al,Mid-Beacon Hill,47.56866,-122.31438,Private room,55,2,3,10/1/2017,0.13,1,0,2019
20872735,1 Bedroom Apt - East Capitol Hill/Arboretum Area,149858207,Dave,Stevens,47.62547,-122.29711,Entire home/apt,135,2,47,7/29/2019,2.14,1,79,2019
20881419,Modern Townhouse near DT Seattle and Alki Beach!,38412338,Jonathon,High Point,47.54389,-122.37425,Entire home/apt,350,2,78,8/15/2019,3.37,1,5,2019
20883221,Historic 1906 Seattle Home - Columbia City,22588057,Darcy,Columbia City,47.55783,-122.27962,Entire home/apt,18,2,12,9/21/2018,0.68,4,257,2019
20885130,"Bright, cozy, private bedroom/bath, North Ballard",87172067,Justina & Ben,Crown Hill,47.69462,-122.3748,Private room,60,2,34,9/4/2018,1.47,1,0,2019
20886381,"West Seattle Home Close to City, whole house!",15907198,Anja,Alki,47.57242,-122.41131,Entire home/apt,725,4,3,7/9/2019,0.15,1,365,2019
20886422,Grey Havens Hollow,144316603,Jill,North Beacon Hill,47.58382,-122.31269,Entire home/apt,100,2,45,8/10/2019,2.88,1,244,2019
20888164,Great view with a great cat,43299848,Anna,Broadway,47.61857,-122.3265,Entire home/apt,60,4,2,1/2/2018,0.09,1,0,2019
20889482,Genesse Hills Daylight Basement Suite,28474312,Pam & Byron,North Admiral,47.57625,-122.4023,Entire home/apt,70,1,231,8/2/2019,9.87,1,42,2019
20896567,Modern Loft w/ City View WalkScore 99 Capitol Hill,147140337,Levi,Broadway,47.61782,-122.32553,Entire home/apt,150,1,141,8/15/2019,6.1,10,125,2019
20897112,Modern Loft City View WalkScore 99 Capitol Hill,147140337,Levi,Broadway,47.61813,-122.32446,Entire home/apt,150,1,179,8/12/2019,7.74,10,337,2019
20897681,Eclectic 2-Bedroom Apartment in 1886 Victorian,31213996,Shirley,Atlantic,47.5936,-122.30269,Entire home/apt,100,2,7,8/12/2019,3.44,2,3,2019
20898700,Family favorite - private home in best location!,92198472,Cathy,Bryant,47.67983,-122.2882,Entire home/apt,150,3,0,,,1,0,2019
20899115,Charming studio in the heart of Seattle!,92667645,Elizabeth,Mann,47.61842,-122.29705,Entire home/apt,85,1,125,7/15/2019,5.34,1,0,2019
20902861,2 Bedroom Home with off Street parking  Greenlake,150182792,Stephanie,North College Park,47.69086,-122.3411,Entire home/apt,79,2,40,8/12/2019,1.73,1,232,2019
20903261,"Gorgeous Studio, Pike Place Market!",67723194,Lilly,Belltown,47.613,-122.34812,Entire home/apt,150,1,41,6/6/2019,1.75,7,51,2019
20903296,"Beautiful, Modern and Convenient Pike Place Home",67723194,Lilly,Belltown,47.61238,-122.34848,Entire home/apt,80,1,59,5/29/2019,2.74,7,25,2019
20904606,The ♡ of Capitol Hill! Stylish Studio/Loft w Desk,2134209,Benjamin | Modern Fox Rentals,Broadway,47.6179,-122.32428,Entire home/apt,120,1,144,8/11/2019,6.16,7,0,2019
20905174,This Room Was Made For Sleepin',2390150,Sarah,Mid-Beacon Hill,47.55398,-122.29273,Private room,35,5,9,2/8/2018,0.38,3,17,2019
20908549,Penthouse with a private roof top Dogs Welcome,43691610,Lorenzo,Pioneer Square,47.59977,-122.3351,Entire home/apt,220,1,0,,,1,0,2019
20913810,Nature's Room on Capitol Hill,26967583,Dario,Broadway,47.61562,-122.31625,Private room,67,1,117,7/30/2019,5.06,143,11,2019
20914463,2 Bed 2 Bath Near Convention Center,74305,Seattle Oasis,First Hill,47.61104,-122.33004,Entire home/apt,195,3,34,6/23/2019,1.54,53,130,2019
20917942,Large one bedroom Suite with Dry Sauna and Hot Tub,17348982,Thomas,Genesee,47.56953,-122.38464,Entire home/apt,89,2,11,8/12/2019,1.88,1,104,2019
20919163,Master Suite in Modern Townhouse close to DT,57144413,Jessica,High Point,47.54258,-122.36236,Private room,60,3,58,8/10/2019,2.56,2,66,2019
20920840,Private Apartment with a Beautiful View,14557091,Lisa,Gatewood,47.5383,-122.3809,Entire home/apt,90,2,18,7/14/2019,0.77,1,321,2019
20929157,"Quiet Magnolia home, short drive to attractions",150446877,Tina And Dave,Briarcliff,47.64621,-122.40372,Entire home/apt,199,3,20,8/1/2019,0.95,1,15,2019
20931768,Quiet Private Room and Bath in Mount Baker,3735319,Tricia,Mount Baker,47.58783,-122.29277,Private room,48,1,27,10/17/2018,1.4,1,0,2019
20931842,"★Luxurious Stay, Modern Remodeled 4BR★Family/Group",150473705,Ryan,Atlantic,47.59483,-122.30537,Entire home/apt,255,1,136,7/31/2019,5.82,3,327,2019
20933028,Audrey's family room,115432922,Audrey,Riverview,47.53758,-122.35649,Private room,40,1,91,12/31/2018,3.93,1,44,2019
20935649,cute private room in amazing neighborhood,107967333,Emily,Broadway,47.62174,-122.31306,Private room,100,1,2,8/26/2018,0.09,1,0,2019
20935982,Private bedroom in Queen Anne,88612037,Vishakha,North Queen Anne,47.64254,-122.3687,Private room,65,2,22,10/7/2018,0.95,1,0,2019
20936253,Spacious comfy 2 bedrooms in the heart of Fremont,149182566,Tuan,Fremont,47.653,-122.35127,Private room,105,2,12,8/1/2019,0.68,2,17,2019
20942684,Urban Retreat- walk to the beach!,16913534,Stephanie,Mount Baker,47.58292,-122.2916,Entire home/apt,99,5,10,3/10/2019,0.5,1,228,2019
20943682,"Luxury green tudor cottage near downtown, stadiums",150592551,Ruth,Mid-Beacon Hill,47.56731,-122.31404,Entire home/apt,104,1,194,8/16/2019,8.65,1,298,2019
20946885,Beautiful 1 bedroom -Seattle by Pike Place Market!,150625477,Ali,Pike-Market,47.6101,-122.34094,Entire home/apt,189,1,2,9/29/2017,0.09,1,0,2019
20948220,"Radiant, Low-Key Apartment in Georgetown",2013576,Lee,Georgetown,47.54501,-122.32129,Entire home/apt,90,2,162,8/14/2019,6.93,3,71,2019
20949155,Positively West Seattle,61824437,Ryan,South Delridge,47.53416,-122.35953,Private room,95,1,1,9/24/2017,0.04,1,0,2019
20960073,Crown Hill bedroom retreat,20120901,Bec,Crown Hill,47.69589,-122.37562,Private room,200,1,0,,,1,0,2019
20961349,Lush Views from a Mid-Century Home,67467952,Kimberly,West Queen Anne,47.62989,-122.36799,Entire home/apt,325,2,17,7/21/2019,0.73,4,172,2019
20962091,STUNNING VIEWS of Puget Sound,67467952,Kimberly,West Queen Anne,47.62991,-122.36962,Entire home/apt,395,2,32,7/5/2019,1.38,4,174,2019
20968617,Modern Downtown Seattle Apartment with great views,33169654,Temitope,South Lake Union,47.62255,-122.34142,Entire home/apt,50,30,0,,,1,0,2019
20968637,Light-filled private room/bath in Capital Hill,23006466,Robin,Stevens,47.61949,-122.30869,Private room,95,2,3,10/15/2017,0.13,1,0,2019
20969227,"Rainier Beach, Seattle near Lightrail Station",150621747,Roxanne,Dunlap,47.52289,-122.27483,Entire home/apt,149,2,27,7/29/2019,1.17,1,145,2019
20970073,Private U-District In-Law Unit in Seattle Home,140647135,Vaychee And Chris,University District,47.67052,-122.31542,Entire home/apt,60,2,93,8/10/2019,4,1,242,2019
20971945,Fremont Garden Guesthouse,18400453,Katrina,Fremont,47.65527,-122.35115,Entire home/apt,120,2,80,8/3/2019,3.5,1,0,2019
20972667,The Danish Room-Shared Coed (Bottom Left Bed),26967583,Dario,Montlake,47.64384,-122.30244,Shared room,20,1,12,7/22/2019,0.52,143,37,2019
20972914,The Einstein Room - Shared Coed (Right Bed),26967583,Dario,Montlake,47.64218,-122.30345,Shared room,23,1,21,6/8/2019,0.92,143,66,2019
20978960,Clean & Modern Seattle,97217149,My Nhung,Mid-Beacon Hill,47.55526,-122.31354,Entire home/apt,62,1,175,8/3/2019,8.41,1,189,2019
20982087,Light-filled apartment with perfect location!,11749861,Kia,Stevens,47.62109,-122.31069,Entire home/apt,110,2,14,1/19/2019,0.76,1,0,2019
20982398,Escape to Spacious Privacy in Greenlake,30609740,Monica,Wallingford,47.6706,-122.32913,Entire home/apt,150,2,6,2/22/2018,0.27,1,0,2019
20982684,Treetop Suite with Private Bathroom w/ Kitchenette,26967583,Dario,Montlake,47.64392,-122.30288,Private room,59,1,38,3/5/2019,1.64,143,66,2019
20983058,Webster Street Guest Suite,149757297,Ken & Evie,Riverview,47.5353,-122.35017,Entire home/apt,75,2,96,8/11/2019,4.46,1,117,2019
20985659,Cozy N Beacon Hill place close to Light Rail,3383024,Jaimin,North Beacon Hill,47.57832,-122.30289,Private room,40,1,44,7/29/2019,6.03,1,3,2019
20990102,Charming brick house close to transit Rm 3,135554033,Eddie And Sherri,Dunlap,47.52904,-122.27485,Private room,50,2,34,8/3/2019,1.49,3,176,2019
20995122,The Wedgwood Nest,66372443,Sara,Bryant,47.67959,-122.28692,Entire home/apt,90,2,86,8/12/2019,3.96,1,63,2019
20995958,Sunny private room in spacious house.,44968696,Andrea,Maple Leaf,47.69224,-122.32129,Private room,45,2,80,8/5/2019,3.49,2,218,2019
20996729,The Brooklyn Room - Shared Coed (Left Bed),26967583,Dario,Montlake,47.64348,-122.3043,Shared room,29,1,29,8/2/2019,1.25,143,60,2019
21000901,Modern Ballard Tudor,4422955,Janelle,Adams,47.67275,-122.38773,Entire home/apt,125,2,10,9/16/2018,0.56,1,0,2019
21006172,"Executive 1BR Suite in Upscale, Seattle",4124418,Ashish,Pioneer Square,47.60148,-122.33578,Entire home/apt,200,2,20,7/13/2019,1.07,48,351,2019
21007518,Corporate Rental 1 Bedroom Suite in Seattle,4124418,Ashish,International District,47.59941,-122.32302,Entire home/apt,195,2,2,4/8/2018,0.1,48,323,2019
21007695,Vacations Rental 1BR on Main in Seattle,4124418,Ashish,Pioneer Square,47.5997,-122.33632,Entire home/apt,200,2,4,9/28/2018,0.18,48,343,2019
21008151,Furnished Rental 1 Bedroom Suite,4124418,Ashish,International District,47.59893,-122.32201,Entire home/apt,195,2,2,3/11/2018,0.1,48,314,2019
21008527,Executive 1 BR Apt in Seattle w/ Balcony,4124418,Ashish,International District,47.59864,-122.32334,Entire home/apt,195,2,3,11/26/2018,0.23,48,361,2019
21008622,Lovely Corporate Rental 1 BR Suite in Seattle,4124418,Ashish,International District,47.59849,-122.32169,Entire home/apt,195,2,8,5/30/2019,0.48,48,339,2019
21010058,Minimalist Zen Guest Suite in Green Lake Home,3105372,Eleanora,Green Lake,47.67297,-122.32373,Entire home/apt,150,2,84,8/8/2019,4.75,1,55,2019
21011036,Lovely Short Terms Rental 1 BR in Seattle,4124418,Ashish,International District,47.59888,-122.32149,Entire home/apt,195,2,0,,,48,318,2019
21011650,Vacations Rental 1 BR Suite in Seattle w/ Balcony,4124418,Ashish,International District,47.59844,-122.32298,Entire home/apt,195,2,0,,,48,327,2019
21012009,1 Bedroom Furnished Suite in Seattle w/ Balcony,4124418,Ashish,International District,47.59845,-122.32185,Entire home/apt,195,2,0,,,48,351,2019
21012167,Vacations Rental 1 BR Suite in Seattle w/ Balcony,4124418,Ashish,International District,47.59976,-122.32274,Entire home/apt,195,2,10,12/1/2018,0.65,48,343,2019
21012899,Peaceful 1 Bedroom Suite in Seattle w/ Balcony,4124418,Ashish,International District,47.59857,-122.32113,Entire home/apt,195,2,2,12/30/2018,0.11,48,349,2019
21013283,Executive 1 Bedroom Suite in Seattle,4124418,Ashish,International District,47.59979,-122.32342,Entire home/apt,195,2,4,12/9/2018,0.2,48,349,2019
21013305,Designer House with Rooftop Terrace,28420265,Sherry,North Beacon Hill,47.58805,-122.31103,Entire home/apt,350,2,95,8/3/2019,4.23,9,66,2019
21013833,Madi's Place,19713206,Madison,Victory Heights,47.71425,-122.30077,Entire home/apt,95,5,29,10/1/2018,1.26,1,75,2019
21014515,Gorgeous Ocean Views from a Designer Home,67467952,Kimberly,West Queen Anne,47.63105,-122.36753,Entire home/apt,425,2,35,8/1/2019,1.52,4,334,2019
21015000,Spacious Family-Friendly Tri-Plex with Views in Queen Anne,67467952,Kimberly,West Queen Anne,47.63082,-122.36896,Entire home/apt,1650,2,8,8/3/2019,0.35,4,336,2019
21019118,Peaceful Executive Rental 1 Bedroom in Seattle,4124418,Ashish,International District,47.59968,-122.32307,Entire home/apt,195,2,7,7/21/2019,0.46,48,316,2019
21019339,Quiet Place 1 Bedroom Suite in Seattle,4124418,Ashish,International District,47.59949,-122.32297,Entire home/apt,195,2,2,6/11/2018,0.13,48,356,2019
21019635,Cozy  1 BR Condo in Seattle,4124418,Ashish,International District,47.59868,-122.32195,Entire home/apt,195,2,15,2/14/2019,0.75,48,350,2019
21021720,"Modern, Cozy 1 Bedroom Suite in Seattle",4124418,Ashish,International District,47.59983,-122.32262,Entire home/apt,195,2,15,8/10/2019,0.75,48,320,2019
21022306,Cool Spot Executive Rental 1 BR in Seattle,4124418,Ashish,International District,47.59966,-122.32338,Entire home/apt,195,2,1,12/1/2018,0.11,48,346,2019
21022707,Cozy Corporate Rental 1 Bedroom in Seattle,4124418,Ashish,International District,47.59889,-122.32316,Entire home/apt,195,2,5,4/1/2019,0.26,48,346,2019
21023603,Short Terms Rental 1 Bedroom in Seattle,4124418,Ashish,International District,47.60003,-122.32322,Entire home/apt,195,2,6,1/20/2019,0.33,48,345,2019
21023631,Great Greenlake Mother-in-law!,49080339,Cora,Wallingford,47.66913,-122.33393,Entire home/apt,150,1,2,9/3/2018,0.17,1,0,2019
21023969,Cool Spot 1 BR Suite in Seattle,4124418,Ashish,International District,47.59831,-122.32183,Entire home/apt,195,2,1,3/29/2018,0.06,48,347,2019
21024281,Corporate Rental 1 BR Suite in Seattle w/ Balcony,4124418,Ashish,International District,47.59997,-122.32337,Entire home/apt,195,2,3,1/1/2019,0.28,48,354,2019
21025055,"2BR w/ Patio & BBQ, Walk to Alki Beach",140236800,TurnKey Vacation Rentals,Alki,47.57543,-122.41022,Entire home/apt,143,2,1,3/24/2019,0.2,52,281,2019
21025811,Stylish 1 Bedroom Suite in Seattle w/ Balcony,4124418,Ashish,International District,47.60013,-122.32294,Entire home/apt,195,2,2,2/23/2019,0.14,48,345,2019
21026036,Short Terms Rental 1 Bedroom Condo in Seattle,4124418,Ashish,International District,47.59878,-122.32297,Entire home/apt,195,2,7,12/22/2018,0.37,48,339,2019
21026442,Distinctive & Adorable Beacon Hill Apt,16053637,Emma,North Beacon Hill,47.58858,-122.31827,Entire home/apt,95,1,1,9/21/2017,0.04,1,0,2019
21029544,Updated Bryant/Ravenna Retreat,95440067,Marsha,Ravenna,47.68043,-122.30023,Entire home/apt,200,2,74,8/6/2019,3.57,1,45,2019
21039284,West Seattle Gem-Close to Beach-Shops-Restaurants!,101315084,Skye,Seaview,47.55365,-122.3923,Entire home/apt,105,3,34,8/12/2019,1.53,1,57,2019
21040330,Urban Boho-Chic Revitalized 1948 Bungalow,3521645,Olaiya,Seward Park,47.55087,-122.27204,Entire home/apt,37,2,39,6/2/2019,1.68,1,43,2019
21043222,2BR - Modern Home in Phinney Ridge/Greenlake,30884230,Vanessa,Phinney Ridge,47.68278,-122.35148,Entire home/apt,79,3,53,7/22/2019,2.39,1,38,2019
21043382,Twin cabin Cruiser live a board on Lake Union,1037115,Rose And Glen,Westlake,47.6362,-122.34088,Entire home/apt,85,28,1,10/10/2018,0.1,6,0,2019
21045608,One bedroom apartment in the heart of Old Ballard,2934822,Jody,Adams,47.67068,-122.39139,Entire home/apt,81,3,6,8/12/2019,0.27,1,0,2019
21065710,Trendy apartment in the heart of Ballad,7765539,Jeremy,Adams,47.67114,-122.38194,Entire home/apt,103,2,0,,,1,0,2019
21066110,"Charming & stylish suite close to key arena, dwntn",151794482,Sonal,Southeast Magnolia,47.6475,-122.3829,Private room,50,1,130,8/11/2019,5.69,1,9,2019
21077776,1b1b in Downtown Seattle,40443073,Zeller,Belltown,47.61234,-122.34339,Entire home/apt,200,5,0,,,1,0,2019
21077859,Loft Near downtown/Capitol hill,4730169,Magic,Minor,47.60735,-122.31603,Entire home/apt,195,1,171,8/14/2019,7.73,13,225,2019
21079628,Queen Anne ❤ of Seattle | 2 blocks to Kerry Park!,140601291,Rekko,Lower Queen Anne,47.63113,-122.35934,Entire home/apt,80,1,164,8/10/2019,7.16,10,13,2019
21080282,☆ Sunny Tiny House ☆ Deck & Garden ☆ Parking,43966654,Jon & Barb,Southeast Magnolia,47.64647,-122.38452,Entire home/apt,80,1,215,8/3/2019,9.67,1,59,2019
21081142,"View Home, Quiet, Central Neighborhood",151696261,Ann,Windermere,47.67079,-122.27305,Entire home/apt,88,7,33,8/3/2019,1.68,1,139,2019
21082007,"Luxurious Room in Queen Anne, private suite",5308727,John,North Queen Anne,47.64684,-122.3746,Private room,55,2,17,8/11/2019,1.12,2,154,2019
21083203,A Gem in the Emerlad City: For Business and Travel,34117957,Ronak,Lawton Park,47.6495,-122.38669,Private room,89,1,25,11/25/2018,1.09,1,0,2019
21083795,Spectacular Views from a Waterfront Condo near Pike Place,151988464,NJ And Sandy,Pike-Market,47.60829,-122.3435,Entire home/apt,195,3,102,8/1/2019,4.62,1,277,2019
21093691,"Private, Bright, and Charming on Capitol Hill!",126845814,Laura,Stevens,47.62257,-122.30231,Entire home/apt,74,1,129,8/2/2019,5.83,1,53,2019
21099334,Modern Central District Condo,2205509,Grace,Atlantic,47.60114,-122.299,Private room,75,2,3,11/14/2017,0.13,2,0,2019
21105396,"Oasis w/ heated indoor pool, hot tub & lake views",1204290,Ian,Cedar Park,47.7272,-122.28329,Entire home/apt,630,3,16,8/10/2019,1.09,1,353,2019
21106834,3BR Townhome in Prime Green Lake Location,140236800,TurnKey Vacation Rentals,Green Lake,47.68113,-122.32509,Entire home/apt,194,2,8,8/5/2019,0.42,52,67,2019
21108046,Quiet private room in Wallingford home for females,113884226,Cindy,Wallingford,47.6533,-122.33459,Private room,35,7,0,,,2,124,2019
21109785,Private Room close to the Airport w/ free parking!,6905122,Herbert,South Park,47.52449,-122.33245,Private room,55,1,92,8/9/2019,4.06,1,90,2019
21110270,"Classic, Majestic 4 Bedroom Capitol Hill House",59838217,Ken,Stevens,47.62725,-122.30778,Entire home/apt,300,1,64,8/15/2019,3.55,1,10,2019
21110779,Luxurious Pike Place 1 Bed Suite,6635247,Gene,Pike-Market,47.60981,-122.34236,Entire home/apt,125,2,43,7/25/2019,1.92,1,55,2019
21114155,Quiet West Seattle Retreat,83196787,Lori & Greg,Fauntleroy,47.53113,-122.38795,Entire home/apt,125,2,9,6/27/2018,0.4,2,17,2019
21121860,Modern and Inviting Green Lake Loft,2645609,Marc,Green Lake,47.67328,-122.32687,Entire home/apt,120,2,124,8/11/2019,5.47,1,35,2019
21122501,Large Greenwood Townhouse with Private Patio,91376866,Sarah,Greenwood,47.69774,-122.34861,Entire home/apt,100,2,10,8/5/2019,0.5,1,23,2019
21139428,Walk to light rail - sleeps 7,56435981,Paul,Columbia City,47.56183,-122.29073,Entire home/apt,450,1,81,8/10/2019,3.69,2,305,2019
21140207,2 Bedroom unit close to the water,131989775,Zening,North Admiral,47.58903,-122.38394,Entire home/apt,80,1,68,10/25/2018,3.05,1,0,2019
21142733,Modern Townhouse near Capitol Hill,84157454,Benjamin,Atlantic,47.60105,-122.29778,Entire home/apt,155,2,60,7/30/2019,2.84,1,155,2019
21143256,Lofted Dreams 2- Seattle's Finest Loft PY,50550045,Day 1,Central Business District,47.61271,-122.33269,Entire home/apt,215,30,2,9/3/2018,0.12,181,67,2019
21148583,Columbia City Garden Apartment-Available August!,68052625,Maura,Seward Park,47.56161,-122.27569,Entire home/apt,186,30,4,4/6/2019,0.35,1,290,2019
21153013,Private Bedroom&Bath Near Rail to Downtown-Airport,82184221,Baoli (Jasmine),Holly Park,47.53981,-122.28718,Private room,43,2,190,8/12/2019,8.47,1,67,2019
21155590,"Alki Beach Apartment, Near Downtown Seattle",149435895,Allyson,Alki,47.5773,-122.41393,Entire home/apt,57,2,67,8/1/2019,3.01,2,104,2019
21161209,New Ballard full apt for business or relaxation,13068968,Sara & Barry,West Woodland,47.666,-122.36694,Entire home/apt,95,2,19,10/5/2018,0.84,2,0,2019
21162357,Modern In-law Suite Close to Downtown Seattle,69086388,Sarah,Mann,47.60312,-122.29767,Entire home/apt,150,2,77,8/13/2019,3.42,1,44,2019
21162392,Brand New Studio on Yesler Way D502,152734194,Ella,Minor,47.60314,-122.31287,Entire home/apt,88,1,150,8/5/2019,6.67,11,217,2019
21162883,"Comfortable Green Lake home, easy downtown access",7700247,Elizabeth,Green Lake,47.68988,-122.33318,Private room,35,1,14,5/6/2018,0.76,1,0,2019
21164016,Designer Pied-a-Terre (800 sf) at Jackson Terrace,54410852,Amy,Leschi,47.59992,-122.2962,Entire home/apt,107,4,5,10/6/2018,0.32,4,337,2019
21170317,Queen Anne Classic,62648116,Steve,East Queen Anne,47.63621,-122.35586,Entire home/apt,425,3,17,6/12/2019,0.81,1,203,2019
21173203,LOFT Downtown Across From Seahawks Stadium,152855579,Tony,Pioneer Square,47.5944,-122.33442,Entire home/apt,750,1,0,,,1,0,2019
21175123,Views of the Space Needle & Lake Union w/ Parking!,113311459,Brian,Eastlake,47.63731,-122.32803,Entire home/apt,126,2,145,8/9/2019,6.44,1,145,2019
21175800,"Tranquil room near downtown, private bath",20468194,Binh,Fairmount Park,47.55846,-122.38225,Private room,67,1,24,8/10/2019,1.06,1,0,2019
21176143,Cozy Garden Cottage,17167788,Gabriella & Paul,Greenwood,47.7008,-122.35702,Entire home/apt,80,1,116,8/15/2019,5.17,1,117,2019
21176487,Mid-Century Northwest Cottage,4271645,Sarah,Sunset Hill,47.68684,-122.39618,Entire home/apt,132,2,6,7/29/2019,0.3,1,46,2019
21176703,West Capitol Hill - Walkable,49375630,Will,Broadway,47.62421,-122.32665,Entire home/apt,110,1,178,8/5/2019,8.96,3,90,2019
21177098,Upscale Private Seattle City Suite on Lake Union,57314912,Michelle & Paul,Westlake,47.63248,-122.34296,Private room,200,2,21,7/24/2019,0.93,1,35,2019
21177601,Garden Getaway in Central Seattle,15621108,Julie,Leschi,47.59851,-122.29629,Entire home/apt,74,2,88,8/16/2019,3.92,1,136,2019
21186420,"Spacious Master with Private Bath, Queen Anne",106424603,Yana,East Queen Anne,47.63349,-122.34656,Private room,85,1,0,,,1,0,2019
21188538,Cozy Home Close to UW and Seattle Children's,86391649,Anna,Ravenna,47.67989,-122.30128,Entire home/apt,65,2,57,8/3/2019,2.71,1,48,2019
21188656,Modern Central District Duplex,2205509,Grace,Atlantic,47.60031,-122.30029,Entire home/apt,75,3,1,11/28/2017,0.05,2,0,2019
21189232,Casa de Los Primos,5758062,Eric,Genesee,47.56788,-122.39171,Entire home/apt,199,2,56,7/28/2019,2.55,1,337,2019
21190824,Lake Union Waterfront by UW/Amazon/Capitol Hill,72424,Jesse,Montlake,47.64141,-122.31536,Entire home/apt,90,2,66,6/3/2019,3,1,0,2019
21191097,Bright Clean Home in West Seattle,83178174,Lauren,Fauntleroy,47.52705,-122.37775,Entire home/apt,245,2,23,8/12/2019,1.47,1,50,2019
21199701,Urban Oasis in hip Columbia City,49209595,Heather,Columbia City,47.55621,-122.28811,Entire home/apt,189,2,62,8/4/2019,3.01,1,336,2019
21201547,Modern and Comfortable Living in Pioneer Square,20,Jennifer,Pioneer Square,47.59757,-122.33346,Entire home/apt,110,3,4,6/24/2019,0.18,1,0,2019
21203674,Rue 202,121732714,Clarice,Broadway,47.62514,-122.32228,Shared room,52,1,0,,,1,0,2019
21205931,Colorful and Stylish Studio with a Private Garden,13110325,Bob & Jeanette,Maple Leaf,47.70665,-122.31316,Entire home/apt,90,2,96,8/16/2019,4.32,1,193,2019
21206136,Queen Anne Private Room,17298303,Mica,North Queen Anne,47.64486,-122.3757,Private room,150,1,2,6/22/2018,0.13,1,89,2019
21206836,Deluxe Pike Place Apartment WS 99,83331742,Dewey,Pike-Market,47.60982,-122.33996,Entire home/apt,199,1,164,8/13/2019,8.07,3,11,2019
21206926,"Modern Townhome with Parking, Rooftop Deck",799089,Michael,Lawton Park,47.65116,-122.3838,Entire home/apt,385,4,0,,,2,0,2019
21207582,"Ultimate Luxury ★ 6BR, Sleeps 16 ★ Rooftop w Views",20618572,Michael,Wallingford,47.65407,-122.33786,Entire home/apt,287,2,69,8/14/2019,3.17,4,297,2019
21207622,Beautiful Bedroom with Private Bathroom and Shower,7726257,Julia,Minor,47.60307,-122.30901,Private room,85,1,17,1/20/2018,0.75,1,0,2019
21213854,Judi's Place on the lake,8636983,Amy,Green Lake,47.67156,-122.34075,Entire home/apt,150,2,68,8/17/2019,3.88,1,281,2019
21214526,Charming Fremont Highlands Studio+,153268056,James,Fremont,47.66368,-122.3493,Entire home/apt,89,2,74,8/15/2019,3.69,1,194,2019
21218430,★Capitol Hill Family/Couples★Quiet★Near Downtown,35925368,Beth,Stevens,47.63257,-122.30877,Entire home/apt,200,2,14,6/25/2018,0.73,1,0,2019
21219909,"Comfort for 2, plus Living Rm and New Kitchen!",3600414,Steve,Dunlap,47.52958,-122.26476,Private room,75,2,1,1/21/2018,0.05,1,0,2019
21220327,Close to Light Rail! Sleeps 5 + Pooch!,34478345,Adam & Martha,North Beacon Hill,47.57734,-122.30213,Entire home/apt,125,2,76,7/16/2019,4.02,1,54,2019
21228271,Top Floor Capitol Hill Home w/ Gorgeous Views,153400403,Ming,Stevens,47.63446,-122.31177,Entire home/apt,149,4,15,9/22/2018,0.75,2,0,2019
21230469,Private Home in West Seattle,153423225,Steve,Alki,47.56203,-122.40205,Entire home/apt,200,1,2,12/21/2017,0.09,1,0,2019
21230860,"Modern spacious home in Fremont, Seattle! Near UW!",93046885,Sheetal,Fremont,47.6528,-122.34713,Entire home/apt,65,2,99,8/14/2019,4.43,1,33,2019
21231012,"Cozy loft with a real bed, right by light rail.",42131819,Casey,Brighton,47.54321,-122.28271,Private room,60,2,3,11/26/2017,0.14,2,0,2019
21240521,Your Christmas Vacation Home,44113701,Sara,Wallingford,47.65383,-122.3342,Entire home/apt,141,10,0,,,2,0,2019
21242363,Panoramic Views 3-Bedroom Home,84358304,David,North Admiral,47.58795,-122.39191,Entire home/apt,395,1,12,7/11/2019,0.57,2,320,2019
21244844,Private Bed and Bath in Cute Craftsman,153567357,Janessa,Interbay,47.65403,-122.38458,Private room,45,1,204,8/3/2019,11.33,2,50,2019
